Virus Strain Name	Accession ID	Data Source	Related ID	Lineage	Nuc.Completeness	Sequence Length	Sequence Quality	Quality Assessment	Host	Sample Collection Date	Location	Originating Lab	Submission Date	Submitting Lab	Create Time	Last Update Time
hCoV-19/India/JK-SK-2-1044288/2023	EPI_ISL_17554912	GISAID	 	XBB.1.5	Complete	29690	Low	332/0/NA/NA/NA	Homo sapiens	2023-04-12	India / Jammu and Kashmir / Budgam		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/JK-SGR-MAR-14/2023	EPI_ISL_17554840	GISAID	 	XBB.2.3	Complete	29721	Low	258/0/NA/NA/NA	Homo sapiens	2023-03-31	India / Jammu and Kashmir / Pulwama		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/JK-3/2023	EPI_ISL_17554844	GISAID	 	XBB.1.16.1	Complete	29729	Low	642/0/NA/NA/NA	Homo sapiens	2023-03-26	India / Jammu and Kashmir / SMGS		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/JK-SK-2-1044266/2023	EPI_ISL_17554911	GISAID	 	XBB.1.16	Complete	29718	Low	224/0/NA/NA/NA	Homo sapiens	2023-04-11	India / Jammu and Kashmir / Srinagar		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/JK-SK-2-1044047/2023	EPI_ISL_17554887	GISAID	 	XBB.1.16	Complete	29721	Low	223/0/NA/NA/NA	Homo sapiens	2023-04-10	India / Jammu and Kashmir / Budgam		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/JK-SK-2-1043465/2023	EPI_ISL_17554883	GISAID	 	XBB.2.3	Complete	29727	Low	510/0/NA/NA/NA	Homo sapiens	2023-04-05	India / Jammu and Kashmir / Srinagar		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/JK-SGR-MAR-15/2023	EPI_ISL_17554841	GISAID	 	XBB.2.3	Complete	29721	Low	473/0/NA/NA/NA	Homo sapiens	2023-04-03	India / Jammu and Kashmir / Kolkata India		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/JK-SK-2-1043469/2023	EPI_ISL_17554884	GISAID	 	XBB.2.3	Complete	29729	Low	221/0/NA/NA/NA	Homo sapiens	2023-04-05	India / Jammu and Kashmir / Srinagar		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/JK-SK-2-1043591/2023	EPI_ISL_17554890	GISAID	 	XBB.1.9.1	Complete	29721	Low	689/0/NA/NA/NA	Homo sapiens	2023-04-06	India / Jammu and Kashmir / Ramban		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/JK-SGR-MAR-16/2023	EPI_ISL_17554842	GISAID	 	XBB.2.3.2	Complete	29730	Low	211/0/NA/NA/NA	Homo sapiens	2023-03-27	India / Jammu and Kashmir / Srinagar		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/JK-6/2023	EPI_ISL_17554845	GISAID	 	XBB.1.16	Complete	29734	Low	215/0/NA/NA/NA	Homo sapiens	2023-03-26	India / Jammu and Kashmir / Chenani		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/JK-SK-2-1043557/2023	EPI_ISL_17554889	GISAID	 	XBB.1.16.1	Complete	29721	Low	572/0/NA/NA/NA	Homo sapiens	2023-04-06	India / Jammu and Kashmir / Budgam		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/JK-15/2023	EPI_ISL_17554847	GISAID	 	XBB.2.3	Complete	29724	Low	901/0/NA/NA/NA	Homo sapiens	2023-04-01	India / Jammu and Kashmir / Jammu		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/JK-9/2023	EPI_ISL_17554846	GISAID	 	XBB.1.16	Complete	29724	Low	263/0/NA/NA/NA	Homo sapiens	2023-03-30	India / Jammu and Kashmir / Gool		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3142/2023	EPI_ISL_17554984	GISAID	 	XBB.1.16.1	Complete	29686	Low	2107/0/NA/NA/NA	Homo sapiens	2023-04-10	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3088/2023	EPI_ISL_17554985	GISAID	 	XBB.1.16	Complete	29576	Low	2714/0/NA/NA/NA	Homo sapiens	2023-04-08	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3136/2023	EPI_ISL_17554987	GISAID	 	XBB.1.16	Complete	29690	Low	1300/0/NA/NA/NA	Homo sapiens	2023-04-10	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3118/2023	EPI_ISL_17554990	GISAID	 	XBB.1.16	Complete	29690	Low	737/0/NA/NA/NA	Homo sapiens	2023-04-11	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3144/2023	EPI_ISL_17554997	GISAID	 	XBB.1.16	Complete	29690	Low	1251/0/NA/NA/NA	Homo sapiens	2023-04-10	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3100/2023	EPI_ISL_17554986	GISAID	 	XBB.1.16	Complete	29725	Low	836/0/NA/NA/NA	Homo sapiens	2023-04-06	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3112/2023	EPI_ISL_17554994	GISAID	 	XBB.1.16	Complete	29684	Low	1306/0/NA/NA/NA	Homo sapiens	2023-04-10	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3139/2023	EPI_ISL_17554991	GISAID	 	XBB.2.3	Complete	29689	Low	1734/0/NA/NA/NA	Homo sapiens	2023-04-10	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3129/2023	EPI_ISL_17554988	GISAID	 	XBB.1.16	Complete	29696	Low	292/0/NA/NA/NA	Homo sapiens	2023-04-10	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3093/2023	EPI_ISL_17554995	GISAID	 	XBB.1.16	Complete	29688	Low	717/0/NA/NA/NA	Homo sapiens	2023-04-08	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3146/2023	EPI_ISL_17554989	GISAID	 	XBB.1.16	Complete	29679	Low	84/0/NA/NA/NA	Homo sapiens	2023-04-10	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3070/2023	EPI_ISL_17554993	GISAID	 	XBB.1.16	Complete	29688	Low	3056/0/NA/NA/NA	Homo sapiens	2023-04-06	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3066/2023	EPI_ISL_17554996	GISAID	 	XBB.1.16	Complete	29690	Low	1816/0/NA/NA/NA	Homo sapiens	2023-04-06	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3068/2023	EPI_ISL_17554999	GISAID	 	XBB.1.16	Complete	29690	Low	1023/0/NA/NA/NA	Homo sapiens	2023-04-06	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3156/2023	EPI_ISL_17554992	GISAID	 	XBB.1.16	Complete	29688	High	12/0/-/-/-	Homo sapiens	2023-04-10	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 06:03:36
hCoV-19/India/MH-CSIR-NEERI3138/2023	EPI_ISL_17554998	GISAID	 	XBB.1.16	Complete	29688	Low	16/0/NA/NA/NA	Homo sapiens	2023-04-10	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3085/2023	EPI_ISL_17557451	GISAID	 	XBB.1.16	Complete	29685	Low	1089/0/NA/NA/NA	Homo sapiens	2023-04-08	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3105/2023	EPI_ISL_17557440	GISAID	 	XBB.1.16	Complete	29686	Low	612/0/NA/NA/NA	Homo sapiens	2023-04-10	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3149/2023	EPI_ISL_17557403	GISAID	 	XBB.1.16	Complete	29692	Low	25/0/NA/NA/NA	Homo sapiens	2023-04-10	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3114/2023	EPI_ISL_17557439	GISAID	 	XBB.1.16.1	Complete	29681	Low	577/0/NA/NA/NA	Homo sapiens	2023-04-10	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3154/2023	EPI_ISL_17557405	GISAID	 	XBB.1.16	Complete	29685	Low	26/0/NA/NA/NA	Homo sapiens	2023-04-10	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3087/2023	EPI_ISL_17557450	GISAID	 	XBB.1.16.1	Complete	29691	Low	1012/0/NA/NA/NA	Homo sapiens	2023-04-08	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3109/2023	EPI_ISL_17557400	GISAID	 	XBB.2.3	Complete	29694	Low	57/0/NA/NA/NA	Homo sapiens	2023-04-08	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3128/2023	EPI_ISL_17557407	GISAID	 	XBB.1.16	Partial	29675	Low	3333/0/NA/NA/NA	Homo sapiens	2023-04-10	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3125/2023	EPI_ISL_17557444	GISAID	 	XBB.1.16	Complete	29691	Low	725/0/NA/NA/NA	Homo sapiens	2023-04-10	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3097/2023	EPI_ISL_17557452	GISAID	 	XBB.1.16.1	Complete	29689	Low	1115/0/NA/NA/NA	Homo sapiens	2023-04-08	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3115/2023	EPI_ISL_17557410	GISAID	 	XBB.1.16	Complete	29726	Low	6787/0/NA/NA/NA	Homo sapiens	2023-04-11	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3157/2023	EPI_ISL_17557449	GISAID	 	XBB.1	Complete	29668	Low	958/0/NA/NA/NA	Homo sapiens	2023-04-10	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3111/2023	EPI_ISL_17557445	GISAID	 	XBB.1.16.1	Complete	29681	Low	807/0/NA/NA/NA	Homo sapiens	2023-04-10	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3127/2023	EPI_ISL_17557402	GISAID	 	XBB.1.16	Complete	29714	Low	66/0/NA/NA/NA	Homo sapiens	2023-04-10	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3077/2023	EPI_ISL_17557414	GISAID	 	XBB.1.16	Complete	29670	Low	1887/0/NA/NA/NA	Homo sapiens	2023-04-08	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3063/2023	EPI_ISL_17557406	GISAID	 	XBB.2.3	Complete	29709	High	5/0/-/-/-	Homo sapiens	2023-04-06	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 06:03:36
hCoV-19/India/MH-CSIR-NEERI3148/2023	EPI_ISL_17557404	GISAID	 	XBB.1.16	Complete	29726	High	15/0/-/-/-	Homo sapiens	2023-04-10	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 06:03:36
hCoV-19/India/MH-CSIR-NEERI3153/2023	EPI_ISL_17557417	GISAID	 	XBB.1.16.1	Complete	29688	Low	2413/0/NA/NA/NA	Homo sapiens	2023-04-10	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3133/2023	EPI_ISL_17557413	GISAID	 	XBB.1	Complete	29659	Low	1856/0/NA/NA/NA	Homo sapiens	2023-04-10	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3103/2023	EPI_ISL_17557448	GISAID	 	XBB.1.16	Complete	29713	Low	944/0/NA/NA/NA	Homo sapiens	2023-04-10	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3071/2023	EPI_ISL_17557415	GISAID	 	XBB.1.16.1	Complete	29640	Low	1882/0/NA/NA/NA	Homo sapiens	2023-04-06	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3090/2023	EPI_ISL_17557412	GISAID	 	XBB.1.16	Complete	29677	Low	1740/0/NA/NA/NA	Homo sapiens	2023-04-08	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3091/2023	EPI_ISL_17557377	GISAID	 	XBB.1	Complete	29676	Low	106/0/NA/NA/NA	Homo sapiens	2023-04-08	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3158/2023	EPI_ISL_17557401	GISAID	 	XBB.1.16	Complete	29717	Low	210/0/NA/NA/NA	Homo sapiens	2023-04-06	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3123/2023	EPI_ISL_17557408	GISAID	 	XBB.1.16	Partial	28691	Low	4328/0/NA/NA/NA	Homo sapiens	2023-04-10	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3135/2023	EPI_ISL_17557386	GISAID	 	XBB.1.16	Complete	29694	Low	117/0/NA/NA/NA	Homo sapiens	2023-04-10	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3110/2023	EPI_ISL_17557420	GISAID	 	XBB.1.16	Partial	28815	Low	2653/0/NA/NA/NA	Homo sapiens	2023-04-10	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3117/2023	EPI_ISL_17557376	GISAID	 	XBB.1.16	Complete	29661	Low	279/0/NA/NA/NA	Homo sapiens	2023-04-11	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3084/2023	EPI_ISL_17557378	GISAID	 	XBB.2.3	Complete	29666	Low	1718/0/NA/NA/NA	Homo sapiens	2023-04-08	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3147/2023	EPI_ISL_17557455	GISAID	 	XBB.1.16	Complete	29679	Low	1444/0/NA/NA/NA	Homo sapiens	2023-04-10	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3140/2023	EPI_ISL_17557383	GISAID	 	XBB.1.5	Complete	29704	Low	20/0/NA/NA/NA	Homo sapiens	2023-04-10	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3137/2023	EPI_ISL_17557416	GISAID	 	XBB.1.16.1	Complete	29687	Low	2073/0/NA/NA/NA	Homo sapiens	2023-04-10	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3102/2023	EPI_ISL_17557418	GISAID	 	XBB.1.16	Complete	29685	Low	2644/0/NA/NA/NA	Homo sapiens	2023-04-10	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3134/2023	EPI_ISL_17557426	GISAID	 	XBB.1.16	Complete	29687	Low	314/0/NA/NA/NA	Homo sapiens	2023-04-10	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3075/2023	EPI_ISL_17557388	GISAID	 	XBB.1.16	Complete	29686	Low	280/0/NA/NA/NA	Homo sapiens	2023-04-06	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3095/2023	EPI_ISL_17557411	GISAID	 	XBB.1.16.1	Complete	29678	Low	1719/0/NA/NA/NA	Homo sapiens	2023-04-08	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3151/2023	EPI_ISL_17557394	GISAID	 	XBB.1.16.1	Complete	29674	Low	17/0/NA/NA/NA	Homo sapiens	2023-04-10	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3074/2023	EPI_ISL_17557391	GISAID	 	XBB.1.16.1	Complete	29715	Low	142/0/NA/NA/NA	Homo sapiens	2023-04-06	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3143/2023	EPI_ISL_17557419	GISAID	 	XBB.1.16	Partial	28619	Low	2631/0/NA/NA/NA	Homo sapiens	2023-04-10	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3082/2023	EPI_ISL_17557387	GISAID	 	XBB.1.16	Complete	29687	Low	24/0/NA/NA/NA	Homo sapiens	2023-04-08	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3079/2023	EPI_ISL_17557380	GISAID	 	XBB.1.16	Complete	29718	High	13/0/-/-/-	Homo sapiens	2023-04-08	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 06:03:36
hCoV-19/India/MH-CSIR-NEERI3098/2023	EPI_ISL_17557428	GISAID	 	XBB.1.16.1	Complete	29689	Low	355/0/NA/NA/NA	Homo sapiens	2023-04-08	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3067/2023	EPI_ISL_17557384	GISAID	 	XBB.1.16.1	Complete	29687	Low	20/0/NA/NA/NA	Homo sapiens	2023-04-06	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3141/2023	EPI_ISL_17557385	GISAID	 	XBB.1.16	Complete	29687	Low	50/0/NA/NA/NA	Homo sapiens	2023-04-10	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3108/2023	EPI_ISL_17557381	GISAID	 	XBB.1.16	Complete	29684	Low	1973/0/NA/NA/NA	Homo sapiens	2023-04-09	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3104/2023	EPI_ISL_17557423	GISAID	 	XBB.1.16	Partial	29094	Low	2772/0/NA/NA/NA	Homo sapiens	2023-04-10	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3069/2023	EPI_ISL_17557425	GISAID	 	XBB.1.16	Complete	29715	Low	309/0/NA/NA/NA	Homo sapiens	2023-04-06	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3096/2023	EPI_ISL_17557430	GISAID	 	XBB.1.16	Complete	29688	Low	375/0/NA/NA/NA	Homo sapiens	2023-04-08	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3094/2023	EPI_ISL_17557441	GISAID	 	XBB.1.16	Complete	29717	Low	629/0/NA/NA/NA	Homo sapiens	2023-04-08	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3083/2023	EPI_ISL_17557389	GISAID	 	XBB.1.16	Complete	29689	Low	96/0/NA/NA/NA	Homo sapiens	2023-04-08	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3080/2023	EPI_ISL_17557397	GISAID	 	XBB.1.16	Complete	29689	Low	155/0/NA/NA/NA	Homo sapiens	2023-04-08	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3119/2023	EPI_ISL_17557437	GISAID	 	XBB.1.16	Complete	29680	Low	509/0/NA/NA/NA	Homo sapiens	2023-04-10	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3064/2023	EPI_ISL_17557399	GISAID	 	XBB.2.3	Complete	29721	High	9/0/-/-/-	Homo sapiens	2023-04-06	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 06:03:36
hCoV-19/India/MH-CSIR-NEERI3120/2023	EPI_ISL_17557422	GISAID	 	XBB.1.16	Complete	29689	Low	2740/0/NA/NA/NA	Homo sapiens	2023-04-10	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3124/2023	EPI_ISL_17557429	GISAID	 	XBB.1.5	Complete	29687	Low	368/0/NA/NA/NA	Homo sapiens	2023-04-06	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3099/2023	EPI_ISL_17557395	GISAID	 	XBB.1.16	Complete	29729	High	15/0/-/-/-	Homo sapiens	2023-04-03	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 06:03:36
hCoV-19/India/MH-CSIR-NEERI3113/2023	EPI_ISL_17557392	GISAID	 	XBB.1.16	Complete	29692	Low	17/0/NA/NA/NA	Homo sapiens	2023-04-10	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3152/2023	EPI_ISL_17557432	GISAID	 	XBB.1.16.1	Complete	29693	Low	404/0/NA/NA/NA	Homo sapiens	2023-04-10	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3131/2023	EPI_ISL_17557396	GISAID	 	XBB.1.16	Complete	29680	High	13/0/-/-/-	Homo sapiens	2023-04-10	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 06:03:36
hCoV-19/India/MH-CSIR-NEERI3121/2023	EPI_ISL_17557435	GISAID	 	XBB.1.16	Complete	29670	Low	462/0/NA/NA/NA	Homo sapiens	2023-04-10	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3086/2023	EPI_ISL_17557433	GISAID	 	XBB.1.16	Complete	29719	Low	411/0/NA/NA/NA	Homo sapiens	2023-04-08	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/MH-CSIR-NEERI3072/2023	EPI_ISL_17557442	GISAID	 	XBB.1.16	Partial	29072	Low	671/0/NA/NA/NA	Homo sapiens	2023-04-06	India / Maharashtra / Nagpur		2023-04-27		2023-05-01 05:54:38	2023-05-01 05:54:38
hCoV-19/India/KA-NIMH-5766/2023	EPI_ISL_17562641	GISAID	 	XBB.1.16	Complete	30118	High	0/26/-/-/-	Homo sapiens	2023-03	India / Karnataka		2023-04-28		2023-05-02 06:24:26	2023-05-02 06:31:24
hCoV-19/India/KA-NIMH-5804/2023	EPI_ISL_17562671	GISAID	 	XBB.2.3	Complete	30011	High	0/13/-/-/-	Homo sapiens	2023-03	India / Karnataka		2023-04-28		2023-05-02 06:24:26	2023-05-02 06:31:24
hCoV-19/India/KA-NIMH-5803/2023	EPI_ISL_17562670	GISAID	 	XBB.1.16	Complete	30183	High	0/5/-/-/-	Homo sapiens	2023-03	India / Karnataka		2023-04-28		2023-05-02 06:24:26	2023-05-02 06:31:24
hCoV-19/India/KA-NIMH-5738/2023	EPI_ISL_17562619	GISAID	 	CM.2.1	Complete	30169	High	1/11/-/-/-	Homo sapiens	2023-03	India / Karnataka		2023-04-28		2023-05-02 06:24:26	2023-05-02 06:31:24
hCoV-19/India/KA-NIMH-5732/2023	EPI_ISL_17562613	GISAID	 	XBB.1.16	Complete	30153	High	0/10/-/-/-	Homo sapiens	2023-03	India / Karnataka		2023-04-28		2023-05-02 06:24:26	2023-05-02 06:31:24
hCoV-19/India/KA-NIMH-5737/2023	EPI_ISL_17562618	GISAID	 	XBB.2.3	Complete	30360	High	1/20/-/-/-	Homo sapiens	2023-03	India / Karnataka		2023-04-28		2023-05-02 06:24:26	2023-05-02 06:31:24
hCoV-19/India/KA-NIMH-5753/2023	EPI_ISL_17562631	GISAID	 	XBB.1.5.17	Complete	30279	High	3/20/-/-/-	Homo sapiens	2023-03	India / Karnataka		2023-04-28		2023-05-02 06:24:26	2023-05-02 06:31:24
hCoV-19/India/KA-NIMH-5736/2023	EPI_ISL_17562617	GISAID	 	XBB.2.3	Complete	30066	High	0/35/-/-/-	Homo sapiens	2023-03	India / Karnataka		2023-04-28		2023-05-02 06:24:26	2023-05-02 06:31:24
